DateTime,rain,temp_min,temp_max
2012-03-04,0,17.95,35.25
2012-03-05,0,18.87,34.5
2012-03-06,0,20.07,34.21
2012-03-07,0,19.77,34.86
2012-03-08,0,19.95,33.93
2012-03-09,0,18.74,34.65
2012-03-10,0,19.45,34.39
2012-03-11,0,19.45,33.87
2012-03-12,0,19.94,32.97
2012-03-13,0.1211,20.75,33.23
2012-03-14,0,21.73,33.6
2012-03-15,0,21.21,34.29
2012-03-16,0,20.74,34.64
2012-03-17,0,21.24,34.99
2012-03-18,0,20.6,35.37
2012-03-19,0,21.04,35.39
2012-03-20,0,21.36,35.97
2012-03-21,0,21.4,35.93
2012-03-22,0,21.55,35.65
2012-03-23,0,21.24,35.77
2012-03-24,0,20.37,35.61
2012-03-25,0,18.63,35.93
2012-03-26,0,19.34,35.54
2012-03-27,0,18.83,34.78
2012-03-28,0,20.43,35.19
2012-03-29,0,21.46,36.07
2012-03-30,0,21.61,35.34
2012-03-31,0.825,21.59,34.91
2012-04-01,0,20.75,34.95
2012-04-02,0,20.78,34.6
2012-04-03,0,21.18,35.43
2012-04-04,0,20.62,36
2012-04-05,0,21.14,35.79
2012-04-06,0,22,35.75
2012-04-07,0,22.01,35.51
2012-04-08,0,22.27,35.63
2012-04-09,0,22.34,35.57
2012-04-10,0,22.77,36.03
2012-04-11,0,22.57,36.08
2012-04-12,0,22.28,35.84
2012-04-13,0,21.89,36.26
2012-04-14,0,22.65,36.36
2012-04-15,0,22.96,36.52
2012-04-16,0,22.9,36.42
2012-04-17,0,23.12,36.66
2012-04-18,0,23.35,36.51
2012-04-19,0.6493,22.15,35.8
2012-04-20,0,23.27,36.25
2012-04-21,0,22.97,36.02
2012-04-22,0,23.58,36.48
2012-04-23,0,24.02,36.84
2012-04-24,3.8957,23.01,36.12
2012-04-25,1.2402,21.3,33.01
2012-04-26,13.9128,21.74,30.94
2012-04-27,1.9479,22.26,32.04
2012-04-28,20.4809,22,32.48
2012-04-29,6.0463,22.7,33.56
2012-04-30,3.8556,23.03,33.24
2012-05-01,18.1232,22.67,34
2012-05-02,10.6606,22.27,34.21
2012-05-03,12.8417,22.72,35.08
2012-05-04,0,22.75,34.81
2012-05-05,0,22.92,34.68
2012-05-06,0,21.93,34.59
2012-05-07,0,22.29,35.96
2012-05-08,0,22.72,35.41
2012-05-09,0,21.55,34.59
2012-05-10,0.1211,22.64,34.89
2012-05-11,30.4464,22.01,33.82
2012-05-12,0.3414,21.92,32.58
2012-05-13,3.0833,21.91,33.1
2012-05-14,0,22.83,34.08
2012-05-15,0,22.88,34.77
2012-05-16,17.4668,22.02,34.92
2012-05-17,0,23.32,35.94
2012-05-18,0,23.6,36.44
2012-05-19,0,23.52,36.48
2012-05-20,0,23.2,36.15
2012-05-21,0,23.27,35.48
2012-05-22,3.669,21.94,34.51
2012-05-23,0,23.21,35.06
2012-05-24,0,23.16,34.69
2012-05-25,0,23.2,35.15
2012-05-26,0,23.32,33.02
2012-05-27,0,23.12,35.11
2012-05-28,0,22.97,34.71
2012-05-29,0,23.38,34.41
2012-05-30,0,23.94,34.4
2012-05-31,0,23.35,34.52
2012-06-01,0,22.87,34.77
2012-06-02,0,23.23,35.55
2012-06-03,0,23.42,35.5
2012-06-04,0.1211,22.43,35.49
2012-06-05,0,22.54,33.74
2012-06-06,0,22.36,32.2
2012-06-07,0,22.39,31.8
2012-06-08,2.0777,22.08,31.84
2012-06-09,0,22.22,32.04
2012-06-10,0,22.58,33.17
2012-06-11,0,21.75,33.75
2012-06-12,0,21.61,32.09
2012-06-13,0,21.42,32.93
2012-06-14,16.1289,21.72,33.32
2012-06-15,0.194,21.23,32.62
2012-06-16,1.5593,21.36,31.71
2012-06-17,0,21.54,30.21
2012-06-18,1.4934,20.66,27.49
2012-06-19,0,20.31,29.75
2012-06-20,0,21.08,31.21
2012-06-21,0,21.02,31.18
2012-06-22,0,20.93,31.14
2012-06-23,0,21.24,32.8
2012-06-24,0,21.18,32.18
2012-06-25,0,21.18,32.14
2012-06-26,0.2643,21.42,32.49
2012-06-27,0,20.96,32.3
2012-06-28,0,21.09,31.09
2012-06-29,2.6101,20.35,31.25
2012-06-30,0,21.05,32.13
2012-07-01,0,21.53,29.63
2012-07-02,0,20.89,29.61
2012-07-03,0.2745,20.97,31.03
2012-07-04,0,20.91,32.18
2012-07-05,0,21.37,33.52
2012-07-06,0,21.43,33.31
2012-07-07,0,21.52,32.27
2012-07-08,0,21.64,32.59
2012-07-09,0.5591,21.63,32.56
2012-07-10,0.2812,21.67,30.42
2012-07-11,0,20.92,31.52
2012-07-12,0,21.24,32.61
2012-07-13,0.1074,21.73,32.51
2012-07-14,20.4493,20.62,29.32
2012-07-15,8.745,20.7,30.08
2012-07-16,15.1056,21.36,30.77
2012-07-17,5.1532,20.92,31.7
2012-07-18,18.3823,20.76,30
2012-07-19,0,21.24,30.93
2012-07-20,0,20.95,30.41
2012-07-21,0,21.05,29.41
2012-07-22,0.6565,21.65,30.43
2012-07-23,1.232,21.97,30.99
2012-07-24,0,21.55,32.26
2012-07-25,0,21.88,30.73
2012-07-26,0.3399,21.47,30.59
2012-07-27,0.549,21.42,30.49
2012-07-28,9.2832,21.8,30.37
2012-07-29,1.8227,21.52,30.98
2012-07-30,0,21.01,31.41
2012-07-31,0,20.76,31.21
2012-08-01,0,20.97,31
2012-08-02,0,20.83,31.97
2012-08-03,0,21.41,30.82
2012-08-04,2.7467,21.49,30.75
2012-08-05,0,21.46,31.59
2012-08-06,6.2409,21.91,29.85
2012-08-07,10.6681,21.74,29.34
2012-08-08,0.4197,20.95,31.62
2012-08-09,0,21.04,28.51
2012-08-10,2.4352,21.13,28.6
2012-08-11,0,20.87,29
2012-08-12,0,21.15,29.26
2012-08-13,0,21.17,31.62
2012-08-14,11.2105,20.95,31.76
2012-08-15,0,21.04,31.98
2012-08-16,0,21.1,32.16
2012-08-17,0,20.79,30.04
2012-08-18,1.5119,20.4,29.17
2012-08-19,1.9235,20.99,31.73
2012-08-20,0,20.62,32.28
2012-08-21,0,20.71,32.06
2012-08-22,1.0665,21.16,31.95
2012-08-23,0,21.24,33.03
2012-08-24,84.8962,21.06,32.01
2012-08-25,0.2745,21.12,30.85
2012-08-26,31.9786,20.39,28.26
2012-08-27,0,20.04,27.83
2012-08-28,20.1817,20.52,28.16
2012-08-29,0,20.74,28.6
2012-08-30,1.1943,20.36,28.03
2012-08-31,0.5431,20.33,28.74
2012-09-01,1.2991,20.68,29.47
2012-09-02,0,21.25,30.65
2012-09-03,0,21.64,29.08
2012-09-04,0.1094,21.02,28.96
2012-09-05,0.3242,20.94,30.41
2012-09-06,0,21.09,31.04
2012-09-07,0,21.06,30.5
2012-09-08,0.6346,20.65,29.35
2012-09-09,0,20.71,29
2012-09-10,0.5948,19.99,29.88
2012-09-11,0,20.86,30.77
2012-09-12,0,20.54,31
2012-09-13,0,20.94,31.01
2012-09-14,19.2039,21.01,30.42
2012-09-15,0,21.07,29.21
2012-09-16,0,20.3,30.92
2012-09-17,0,20.44,31.16
2012-09-18,0,20.5,30.84
2012-09-19,0,20.44,31.41
2012-09-20,0,20.68,31.54
2012-09-21,0,20.31,32
2012-09-22,0,21.04,32.09
2012-09-23,0,20.4,31.95
2012-09-24,0,20.59,31.69
2012-09-25,0,20.44,32.18
2012-09-26,0,21.12,32.56
2012-09-27,11.4665,20.81,31.93
2012-09-28,5.5777,21.19,30.67
2012-09-29,5.1973,20.43,30.66
2012-09-30,1.7838,20.86,29.77
2012-10-01,2.1191,21.03,29.48
2012-10-02,0,20.71,30.11
2012-10-03,0,19.54,30.84
2012-10-04,0,19.67,31.11
2012-10-05,0,19.63,31.45
2012-10-06,0,21.57,32.53
2012-10-07,17.2859,20.87,31.23
2012-10-08,0,20.84,31.93
2012-10-09,0,21.42,30.3
2012-10-10,2.0491,20.26,30.79
2012-10-11,0,20.05,31.38
2012-10-12,0,20.66,31.14
2012-10-13,0,21.65,30.58
2012-10-14,2.6261,21.37,31.41
2012-10-15,19.5607,19.86,30.08
2012-10-16,1.8465,20.18,29.52
2012-10-17,0.5033,19.84,29.7
2012-10-18,0,19.58,29.92
2012-10-19,0,20.31,27.83
2012-10-20,4.6979,20.51,25.83
2012-10-21,3.9441,20.36,27.75
2012-10-22,1.5146,20.51,28.28
2012-10-23,0,19.42,28.04
2012-10-24,1.0128,20.7,27.8
2012-10-25,0,19.96,29.34
2012-10-26,0,20.53,29.91
2012-10-27,0,19.64,29.8
2012-10-28,0,19.41,29.48
2012-10-29,0,19.71,28.66
2012-10-30,1.0207,19.91,26.52
2012-10-31,3.8534,19.21,23.27
2012-11-01,79.1539,18.91,23.86
2012-11-02,8.1762,20.14,27.72
2012-11-03,0.6565,20.08,28.72
2012-11-04,4.8944,19.47,29.53
2012-11-05,0,19.95,29.86
2012-11-06,0.426,19.5,29.87
2012-11-07,0,19.94,30.27
2012-11-08,0,20.13,29.78
2012-11-09,0,19.9,30.28
2012-11-10,0,19.35,30.19
2012-11-11,0,19.64,29.69
2012-11-12,0,19.41,29.77
2012-11-13,0,18.44,29.08
2012-11-14,0,16.88,28.81
2012-11-15,0,14.55,28.62
2012-11-16,0,14.77,29.13
2012-11-17,0,14.8,29.23
2012-11-18,0,14.97,29.88
2012-11-19,0,14.7,30.18
2012-11-20,0,15.91,31.1
2012-11-21,0,18.42,30.59
2012-11-22,0,19.97,29.67
2012-11-23,0,19.97,29.86
2012-11-24,13.3241,20.14,28.69
2012-11-25,0,18.99,29.43
2012-11-26,0,19.1,29.65
2012-11-27,0,18.64,29.27
2012-11-28,0,17.15,29.09
2012-11-29,0,14.82,28.84
2012-11-30,0,14.81,28.46
2012-12-01,0,15.2,29.09
2012-12-02,0,16.37,28.59
2012-12-03,0,16.88,28.94
2012-12-04,0.6171,19.47,26.85
2012-12-05,20.7402,19.16,27.75
2012-12-06,1.0657,19.43,28.08
2012-12-07,0,18.34,29.69
2012-12-08,0,17.19,29.62
2012-12-09,0,16.38,29.31
2012-12-10,0,15.76,30.41
2012-12-11,0,15.77,29.72
2012-12-12,0,15.7,30.31
2012-12-13,0,16.48,29.54
2012-12-14,0,17.08,29.3
2012-12-15,0,15.87,27.9
2012-12-16,0,16.44,26.87
2012-12-17,0,16.56,27.63
2012-12-18,0,17.89,26.99
2012-12-19,0,16.62,27.32
2012-12-20,0,17.3,28.6
2012-12-21,0,17.58,28.17
2012-12-22,0,16.95,28.3
2012-12-23,0,16.72,28.16
2012-12-24,0,15.87,29.27
2012-12-25,0,16.53,29.18
2012-12-26,0,17.55,28.63
2012-12-27,0,17.55,28.75
2012-12-28,0,18.36,26.79
2012-12-29,0,18.9,28
2012-12-30,2.1081,20.15,28.8
2012-12-31,0,19.27,29.24
2013-01-01,0,18.39,29.79
2013-01-02,0,16.89,30.16
2013-01-03,0,16.44,31.09
2013-01-04,0,17.42,30.93
2013-01-05,0,17.34,30.55
2013-01-06,0,18.17,30.01
2013-01-07,0,17.94,29.83
2013-01-08,0,17.83,30.15
2013-01-09,0,18.14,29.51
2013-01-10,0,17.32,30.41
2013-01-11,0,17.04,30.07
2013-01-12,0,16.2,29.8
2013-01-13,0,15.32,30.21
2013-01-14,0,15.14,29.89
2013-01-15,0,13.73,29.85
2013-01-16,0,15.59,29.48
2013-01-17,0,15.55,28.61
2013-01-18,0,15.41,29.03
2013-01-19,0,15.22,29.77
2013-01-20,0,16.49,29.67
2013-01-21,0,16.35,30.17
2013-01-22,0,16.47,30.18
2013-01-23,0,16,29.3
2013-01-24,0,15.32,29.9
2013-01-25,0,14.98,29.54
2013-01-26,0,15.14,30.4
2013-01-27,0,14.96,30.15
2013-01-28,0,15.91,30.17
2013-01-29,0,15.97,30.57
2013-01-30,0,16.48,30.57
2013-01-31,0,16.62,29.95
2013-02-01,0,16.19,29.81
2013-02-02,0,16.12,29.93
2013-02-03,0,15.48,30.58
2013-02-04,0,15.69,30.83
2013-02-05,0,17.33,30.26
2013-02-06,0,19.69,30.78
2013-02-07,0,18.9,32.89
2013-02-08,0,19.65,31.89
2013-02-09,0.5325,19.25,31.61
2013-02-10,0,18.63,31.63
2013-02-11,0,18.16,30.67
2013-02-12,0,18.7,31.79
2013-02-13,0,19.57,31.39
2013-02-14,0,20.32,30.7
2013-02-15,0,19.54,30.82
2013-02-16,0.1983,19.91,31.09
2013-02-17,3.439,19.89,32.24
2013-02-18,0,19.73,31.9
2013-02-19,0,19.47,31.2
2013-02-20,0,19.75,31.35
2013-02-21,0,19.15,31.73
2013-02-22,0,18.67,32.28
2013-02-23,0,17.53,31.94
2013-02-24,0,16.67,32.63
2013-02-25,0,17.03,32.52
2013-02-26,0,15.22,33.01
2013-02-27,0,16.14,32.75
2013-02-28,0,17.18,33.54
2013-03-01,0,17.49,33.53
2013-03-02,0,17.89,33.28
2013-03-03,0,17.75,33.49
2013-03-04,0,16.85,33.09
2013-03-05,0,18.98,32
2013-03-06,0,20.69,30.25
2013-03-07,0.5943,21.42,31.75
2013-03-08,0.2216,20.95,32.26
2013-03-09,0,20.75,33.75
2013-03-10,0,20.71,33.98
2013-03-11,0,21.13,34.01
2013-03-12,0,19.82,34.17
2013-03-13,0,19.82,34.48
2013-03-14,0,19.96,33.58
2013-03-15,0,19.51,33.81
2013-03-16,0,19.67,33.45
2013-03-17,0,20,34.11
2013-03-18,0,20.48,34.29
2013-03-19,0,19.7,34.81
2013-03-20,0,20.58,34.97
2013-03-21,0,20.79,34.95
2013-03-22,0,21.03,35.3
2013-03-23,0,20.29,35.17
2013-03-24,0,20.05,35.33
2013-03-25,0,20.72,35.07
2013-03-26,0,21.79,35.17
2013-03-27,0,22.37,35.73
2013-03-28,0,21.96,35.51
2013-03-29,0,21.84,35.81
2013-03-30,0,22.74,34.97
2013-03-31,0,22.97,35.86
2013-04-01,9.9531,22.3,35.55
2013-04-02,2.0287,22.78,35.33
2013-04-03,6.9039,22.71,35.58
2013-04-04,0,22.78,36.14
2013-04-05,0,22.84,36.21
2013-04-06,2.363,23.02,36.69
2013-04-07,0,22.39,36.41
2013-04-08,0,23.03,37.12
2013-04-09,0,23.57,36.16
2013-04-10,0,23.25,36.05
2013-04-11,0,22.28,36.41
2013-04-12,0,22.49,37.19
2013-04-13,0,22.14,36.53
2013-04-14,0,22.35,37.19
2013-04-15,0,23.12,36.09
2013-04-16,3.3166,22.63,36.15
2013-04-17,0,22.96,36.64
2013-04-18,0,22.34,35.99
2013-04-19,0,21.39,36.46
2013-04-20,0,21.91,35.95
2013-04-21,0,21.09,35.9
2013-04-22,0,22.39,36.15
2013-04-23,2.3816,22.98,35.64
2013-04-24,1.5308,23.29,35.18
2013-04-25,0.1533,22.02,35.31
2013-04-26,0,22.93,35.71
2013-04-27,0,23.02,35.6
2013-04-28,0,22.99,36.2
2013-04-29,0,22.55,35.51
2013-04-30,0,22.76,37.77
2013-05-01,0,22.62,37.53
2013-05-02,0,23.62,36.31
2013-05-03,0,23.61,36.72
2013-05-04,1.5504,23.81,36.77
2013-05-05,5.6502,23.65,36.36
2013-05-06,0,23.59,35.2
2013-05-07,0,23.96,35.5
2013-05-08,0,23.59,36.34
2013-05-09,0,23.32,37.54
2013-05-10,17.4161,23.16,37.15
2013-05-11,13.9967,22.83,37.49
2013-05-12,18.0076,23.14,34.01
2013-05-13,0.1433,23.11,34.11
2013-05-14,0,23.41,34.78
2013-05-15,0,22.93,35.77
2013-05-16,0,22.35,35.36
2013-05-17,0,22.66,36.93
2013-05-18,0,23.87,37.4
2013-05-19,6.1327,23.58,36.6
2013-05-20,3.7872,22.84,36.22
2013-05-21,22.0497,21.72,35.87
2013-05-22,0,22.95,35.88
2013-05-23,36.3859,21.78,35.83
2013-05-24,0,22.97,36.86
2013-05-25,0,23.28,34.77
2013-05-26,0,22.01,34.25
2013-05-27,0,21.4,33.2
2013-05-28,0,22.19,33.74
2013-05-29,0.8988,22.11,33.7
2013-05-30,0,22.49,32.67
2013-05-31,16.8483,21.83,32.03
2013-06-01,80.8489,20.37,28.66
2013-06-02,6.9628,20.64,28.98
2013-06-03,2.9829,20.72,28.59
2013-06-04,1.7915,21.09,32.4
2013-06-05,0,21.6,31.98
2013-06-06,0,21.81,31.54
2013-06-07,0,21.38,30.64
2013-06-08,1.956,20.46,29.69
2013-06-09,0,20.67,30.59
2013-06-10,0,21.53,31.11
2013-06-11,0,21.67,29.16
2013-06-12,0.9336,20.61,28.66
2013-06-13,0,20.72,29.8
2013-06-14,0,20.27,30.42
2013-06-15,0,21.22,30.72
2013-06-16,0.4166,21.14,29.99
2013-06-17,0,21.07,29.05
2013-06-18,2.0185,20.8,29.28
2013-06-19,0,20.91,30.07
2013-06-20,0,20.79,30.78
2013-06-21,4.1821,21.4,30.93
2013-06-22,3.8056,21.34,30.01
2013-06-23,7.7428,20.9,29.55
2013-06-24,0.1108,20.83,29.42
2013-06-25,0,20.87,29.56
2013-06-26,0.2332,21.19,29.71
2013-06-27,23.857,21.07,30.11
2013-06-28,9.5707,21.03,31.05
2013-06-29,10.0379,20.03,31.45
2013-06-30,0,20.9,31.47
2013-07-01,0,20.91,30.89
2013-07-02,0.1372,20.89,30.05
2013-07-03,1.2984,20.55,28.77
2013-07-04,1.9895,20.25,29.95
2013-07-05,0.6541,21.23,29.55
2013-07-06,0,20.84,31.71
2013-07-07,8.6317,21.24,29.73
2013-07-08,0,20.85,29.47
2013-07-09,0.4427,21.1,29.39
2013-07-10,6.7297,20.51,28.4
2013-07-11,13.9966,20.31,28.81
2013-07-12,4.2701,20.47,29.01
2013-07-13,0,20.73,29.78
2013-07-14,3.1118,20.76,30.81
2013-07-15,1.1554,21.22,30.26
2013-07-16,2.4888,21.43,30.44
2013-07-17,4.7169,21.15,28.78
2013-07-18,0,20.89,28.65
2013-07-19,7.4891,20.59,27.74
2013-07-20,40.8953,20.44,28.78
2013-07-21,9.1243,20.68,28.15
2013-07-22,0.1691,20.72,28.24
2013-07-23,1.071,20.73,29.46
2013-07-24,0.7094,20.77,28.9
2013-07-25,1.4076,20.81,29.24
2013-07-26,0,20.38,28.44
2013-07-27,0,20.36,29.78
2013-07-28,0.5643,20.96,29.73
2013-07-29,1.4097,20.52,29.88
2013-07-30,0,20.38,29.42
2013-07-31,0,20.98,28.65
2013-08-01,0,20.67,27.92
2013-08-02,0.115,20.79,30.19
2013-08-03,0.1029,20.83,29.39
2013-08-04,11.9181,20.52,30.24
2013-08-05,1.7389,20.41,28.71
2013-08-06,0.7858,19.83,28.61
2013-08-07,0,20.49,29.9
2013-08-08,0,20.87,31.06
2013-08-09,0,20.84,30.34
2013-08-10,0.2586,20.84,29.61
2013-08-11,0,20.64,30.96
2013-08-12,3.9606,20.69,30.06
2013-08-13,0,20.84,30.29
2013-08-14,6.2662,20.92,28.56
2013-08-15,17.9517,20.36,28.65
2013-08-16,14.0503,20.6,28.04
2013-08-17,7.6375,20.3,29.16
2013-08-18,4.5644,20.81,29.17
2013-08-19,1.2132,20.85,30.22
2013-08-20,0,20.98,29.68
2013-08-21,4.7802,20.81,30.19
2013-08-22,0,20.45,30.99
2013-08-23,0,20.85,30.01
2013-08-24,0.3139,20.5,30.75
2013-08-25,15.1047,21.11,30.43
2013-08-26,0,21.02,31.78
2013-08-27,0,20.8,31.64
2013-08-28,0,21.31,31.64
2013-08-29,0,20.73,31.28
2013-08-30,0,21.08,32.15
2013-08-31,2.5434,21.77,32.55
2013-09-01,24.7991,21.28,32.64
2013-09-02,43.1796,20.87,32.36
2013-09-03,33.4558,20.67,30.81
2013-09-04,5.0922,20.37,29.97
2013-09-05,0.691,20.26,30.48
2013-09-06,3.7459,21.8,30.2
2013-09-07,0,20.68,27.99
2013-09-08,8.6189,20.4,28.73
2013-09-09,41.8544,19.95,28.52
2013-09-10,41.6941,20.53,28.94
2013-09-11,1.6715,20.47,27.99
2013-09-12,36.0964,20.86,28.26
2013-09-13,33.1379,20.51,29.61
2013-09-14,38.6956,21.18,29.71
2013-09-15,2.4437,21.25,29.63
2013-09-16,0.5796,21.12,29.26
2013-09-17,0,21.26,28.52
2013-09-18,0.6844,20.79,28.91
2013-09-19,2.5164,21.6,29.4
2013-09-20,0,21.49,28.22
2013-09-21,2.4374,21.4,29.09
2013-09-22,1.5694,20.66,29.95
2013-09-23,0,20.24,30.83
2013-09-24,0,20.35,29.98
2013-09-25,0,20.65,30.42
2013-09-26,0,20.79,31.32
2013-09-27,0,20.34,31.47
2013-09-28,0,21.4,30.09
2013-09-29,0,20.5,29.45
2013-09-30,0,20.14,29.61
2013-10-01,0.2475,20.77,31
2013-10-02,0,21.21,30.57
2013-10-03,0,20.9,30.47
2013-10-04,0,20.25,30.82
2013-10-05,0,19.58,30.72
2013-10-06,0,20.72,30.57
2013-10-07,0,21.31,31.51
2013-10-08,7.3061,21.43,31.28
2013-10-09,19.3357,20.42,29.39
2013-10-10,0.2745,20.74,30.3
2013-10-11,0,20.34,30.62
2013-10-12,0,19.59,30.36
2013-10-13,0,20.87,30.47
2013-10-14,0,20.86,31.29
2013-10-15,0,21.96,30.26
2013-10-16,0.609,21.53,30.44
2013-10-17,0.8016,21.24,30.28
2013-10-18,0.4433,20.75,30.82
2013-10-19,0,20.64,30.55
2013-10-20,2.699,19.81,27.95
2013-10-21,1.524,19.82,28.96
2013-10-22,13.7962,20.68,27.51
2013-10-23,2.3149,20.67,28.36
2013-10-24,0.4694,20.94,27.96
2013-10-25,4.1032,21.34,28.96
2013-10-26,0.5754,20.68,29.82
2013-10-27,8.6439,20.37,29.98
2013-10-28,40.8528,19.51,29.85
2013-10-29,0.2257,20.13,30.66
2013-10-30,1.0703,21.22,29.99
2013-10-31,0,20.34,30.15
2013-11-01,0,20.48,30.46
2013-11-02,3.9848,21.17,29.76
2013-11-03,0.5064,20.79,29.43
2013-11-04,0.5326,21,28.41
2013-11-05,0,20.53,28.27
2013-11-06,0,20.29,28.76
2013-11-07,0,20.45,29.37
2013-11-08,0,20.19,29.1
2013-11-09,0,19.01,29.11
2013-11-10,0,18.81,29.32
2013-11-11,0,19.26,29.31
2013-11-12,0,19.24,28.58
2013-11-13,0,19.41,28.17
2013-11-14,0,18.53,28.53
2013-11-15,0,17.12,28.82
2013-11-16,0,17.6,25.51
2013-11-17,7.6282,18.85,25.65
2013-11-18,0,19.61,27.61
2013-11-19,10.0468,19.28,28.99
2013-11-20,0,18.8,29.69
2013-11-21,0,18.07,29.69
2013-11-22,0,17.99,30.12
2013-11-23,0,19.27,28.52
2013-11-24,56.659,19.89,28.41
2013-11-25,0.4166,19.43,28.7
2013-11-26,26.159,19.35,29.34
2013-11-27,0,19.46,29.44
2013-11-28,0,18.3,28.78
2013-11-29,0,17.98,28.44
2013-11-30,0,19.16,28.75
2013-12-01,0,19.19,27.97
2013-12-02,3.7851,19.86,27.73
2013-12-03,0,19.23,27.37
2013-12-04,0,18.51,27.79
2013-12-05,0,17.85,27.84
2013-12-06,0,16.74,28.8
2013-12-07,0,16.58,27.67
2013-12-08,0,17.6,28.66
2013-12-09,0,17.1,29.14
2013-12-10,0,15.81,29.6
2013-12-11,0,15.34,29.85
2013-12-12,0,16.91,27.28
2013-12-13,0,19.68,25.7
2013-12-14,0,19.24,27.78
2013-12-15,0,17.69,29.35
2013-12-16,0,15.36,28.17
2013-12-17,0,14.78,27.04
2013-12-18,0,15.34,27.5
2013-12-19,0,14.94,27.87
2013-12-20,0,14.57,29.06
2013-12-21,0,15.87,28.45
2013-12-22,0,15.67,27.71
2013-12-23,0,15.97,26.81
2013-12-24,0,15.98,27.35
2013-12-25,0,16.26,27.66
2013-12-26,0,16.66,27.44
2013-12-27,0,16.25,28.04
2013-12-28,0,15.43,27.84
2013-12-29,0,15.85,27.66
2013-12-30,0,15.97,27.72
2013-12-31,0,15.54,27.36
2014-01-01,0,16.6123,27.7197
2014-01-02,0,16.5968,27.516
2014-01-03,0,16.554,28.3585
2014-01-04,0,16.2717,28.8986
2014-01-05,0,15.9313,29.726
2014-01-06,0,15.3204,30.414
2014-01-07,0,16.3484,29.4023
2014-01-08,0,16.4557,28.1609
2014-01-09,0,17.8035,28.3905
2014-01-10,0,17.9207,28.972
2014-01-11,0,16.9941,29.4895
2014-01-12,0,16.1995,30.0783
2014-01-13,0,16.98,29.4316
2014-01-14,0,17.2044,29.9143
2014-01-15,0,17.6496,29.4573
2014-01-16,0,18.6815,28.885
2014-01-17,0,18.4534,27.8452
2014-01-18,0,17.8538,28.9864
2014-01-19,0,17.3215,28.7511
2014-01-20,0,18.2243,28.4199
2014-01-21,0,16.6145,28.5821
2014-01-22,0,16.7757,29.0535
2014-01-23,0,16.7182,29.361
2014-01-24,0,17.1961,29.5958
2014-01-25,0,18.0853,29.108
2014-01-26,0,17.1694,28.9213
2014-01-27,0,16.3598,28.387
2014-01-28,0,15.6134,29.1576
2014-01-29,0,16.1495,29.4162
2014-01-30,0,16.1987,28.9911
2014-01-31,0,16.3769,29.5938
2014-02-01,0,17.1244,29.9035
2014-02-02,0,17.1704,29.9371
2014-02-03,0,17.0607,31.037
2014-02-04,0,16.6455,31.7276
2014-02-05,0,16.3169,32.0759
2014-02-06,0,15.8074,32.1306
2014-02-07,0,16.7071,31.7417
2014-02-08,0,16.0767,31.5978
2014-02-09,0,15.9796,32.3194
2014-02-10,0,16.9652,32.0301
2014-02-11,0,16.4557,31.6731
2014-02-12,0,16.8533,30.313
2014-02-13,0,17.886,31.3065
2014-02-14,0,18.581,31.2285
2014-02-15,0,18.8275,30.5637
2014-02-16,0,18.3099,31.4935
2014-02-17,0,17.8404,32.7385
2014-02-18,0,19.8823,30.7613
2014-02-19,0,19.373,30.7654
2014-02-20,0,18.9869,30.8211
2014-02-21,0,19.0416,31.7767
2014-02-22,0,19.3589,31.7777
2014-02-23,0,18.7221,31.4733
2014-02-24,0,17.9543,31.3444
2014-02-25,0.3057,20.2846,30.914
2014-02-26,0,18.9084,32.1417
2014-02-27,0,18.4777,32.1942
2014-02-28,0,19.5406,32.1653
2014-03-01,0,20.2651,31.4646
2014-03-02,1.3298,19.5853,31.9103
2014-03-03,0,19.5589,31.7937
2014-03-04,0,20.0405,31.7516
2014-03-05,0,19.6887,32.1919
2014-03-06,0,19.9227,31.81
2014-03-07,0.5843,20.0362,31.5122
2014-03-08,0.8801,19.2278,32.5915
2014-03-09,0,19.8699,31.4768
2014-03-10,0,20.0926,32.3998
2014-03-11,0,20.0572,31.9821
2014-03-12,0,19.1527,32.7768
2014-03-13,0,18.232,32.9635
2014-03-14,0,18.4176,33.7278
2014-03-15,0,17.4933,33.9942
2014-03-16,0,18.2932,34.5573
2014-03-17,0,19.1128,34.8109
2014-03-18,0,19.0997,35.5166
2014-03-19,0,19.4714,35.1356
2014-03-20,0,20.0826,35.6844
2014-03-21,0,20.553,36.0915
2014-03-22,0,20.8508,35.4095
2014-03-23,0,21.0043,35.8294
2014-03-24,0,20.8066,35.6698
2014-03-25,0,20.1238,36.1027
2014-03-26,0,20.6772,35.9058
2014-03-27,0,18.993,35.556
2014-03-28,0,19.4194,35.7185
2014-03-29,0,19.078,36.8445
2014-03-30,0,20.8262,36.8157
2014-03-31,0,21.7901,36.5425
2014-04-01,0,21.8363,36.1234
2014-04-02,0,22.1403,36.4813
2014-04-03,0,22.4121,36.7555
2014-04-04,0,22.2823,36.1572
2014-04-05,0,21.8391,36.9171
2014-04-06,0,22.1481,36.7291
2014-04-07,0,22.4595,36.7309
2014-04-08,0,22.8167,36.3565
2014-04-09,0,22.4459,35.0567
2014-04-10,4.935,22.0225,36.078
2014-04-11,0,22.4031,35.4176
2014-04-12,0,22.2203,36.0314
2014-04-13,6.7239,21.724,35.7463
2014-04-14,1.847,22.6761,35.028
2014-04-15,0,21.233,35
2014-04-16,0,22.3785,35.3096
2014-04-17,0,22.3313,35.5165
